review_id,product_id,entity_id,begin_offset,sentiment_score,sentiment_magnitude,content,type
6163,1,7,1129,0.699999988079071,0.699999988079071,consideration,COMMON
6163,1,8,511,0.0,0.0,building,COMMON
6163,1,9,1837,0.4000000059604645,0.4000000059604645,Coffee,COMMON
6163,1,10,411,-0.8999999761581421,0.8999999761581421,coffee,COMMON
6163,1,11,644,0.20000000298023224,0.20000000298023224,coffee,COMMON
6163,1,12,14,0.0,0.0,Keurig 475,PROPER
6163,1,13,60,-0.20000000298023224,0.20000000298023224,Keurig 55,PROPER
6163,1,14,191,-0.8999999761581421,0.8999999761581421,coffee,COMMON
6163,1,15,353,0.0,0.0,coffee,COMMON
6163,1,16,829,0.800000011920929,0.800000011920929,coffee,COMMON
6163,1,17,78,0.0,0.0,office,COMMON
6163,1,18,446,-0.30000001192092896,0.30000001192092896,brewing,COMMON
6163,1,19,543,-0.10000000149011612,0.10000000149011612,coffee brewer,COMMON
6163,1,20,33,0.0,0.0,house,COMMON
6163,1,21,776,0.0,0.0,water,COMMON
6163,1,22,1386,0.5,0.5,espresso brew temperature,COMMON
6163,1,23,3333,0.0,0.0,machines,COMMON
6163,1,23,5026,-0.5,0.5,machines,COMMON
6163,1,24,2977,-0.20000000298023224,0.20000000298023224,temperature,COMMON
6163,1,25,582,0.0,0.0,K-cups,COMMON
6163,1,26,666,0.0,0.0,machine,COMMON
6163,1,27,1278,0.0,0.0,thermometers,COMMON
6163,1,28,220,0.0,0.0,brand,COMMON
6163,1,29,973,0.30000001192092896,0.30000001192092896,results,COMMON
6163,1,30,5791,-0.10000000149011612,0.10000000149011612,coffee,COMMON
6163,1,31,3307,0.6000000238418579,0.6000000238418579,purchasers,COMMON
6163,1,32,372,0.0,0.0,press,COMMON
6163,1,33,732,-0.4000000059604645,0.4000000059604645,problem,COMMON
6163,1,34,1033,0.800000011920929,0.800000011920929,temperature,COMMON
6163,1,35,3657,0.0,0.0,wife,COMMON
6163,1,36,130,0.0,0.0,generation,COMMON
6163,1,37,208,-0.4000000059604645,0.4000000059604645,matter,COMMON
6163,1,38,388,0.0,0.0,drip system,COMMON
6163,1,39,1053,0.10000000149011612,0.10000000149011612,coffee,COMMON
6163,1,40,1375,0.10000000149011612,0.10000000149011612,coffee,COMMON
6163,1,41,1708,0.10000000149011612,0.10000000149011612,coffee,COMMON
6163,1,42,1156,0.8999999761581421,0.8999999761581421,espresso,COMMON
6163,1,43,5902,0.0,0.0,people,COMMON
6163,1,44,938,0.20000000298023224,0.20000000298023224,brew temperature,COMMON
6163,1,45,1488,0.20000000298023224,0.20000000298023224,temperature,COMMON
6163,1,46,1546,0.20000000298023224,0.20000000298023224,temperature,COMMON
6163,1,47,1618,0.20000000298023224,0.20000000298023224,temperature,COMMON
6163,1,48,2568,-0.800000011920929,0.800000011920929,coffee,COMMON
6163,1,49,2694,0.30000001192092896,0.30000001192092896,coffee,COMMON
6163,1,50,2833,0.0,0.0,Keurig K475,PROPER
6163,1,50,3128,0.0,0.0,K475,PROPER
6163,1,50,3576,-0.4000000059604645,0.4000000059604645,K475,PROPER
6163,1,51,47,0.0,0.0,Amazon,PROPER
6163,1,51,3737,-0.4000000059604645,0.4000000059604645,Amazon,PROPER
6163,1,52,3463,-0.20000000298023224,0.20000000298023224,Bunn My Cafe,PROPER
6163,1,52,3719,-0.20000000298023224,0.20000000298023224,Bunn My Cafe,PROPER
6163,1,52,4620,0.5,0.5,Bunn,PROPER
6163,1,52,6705,0.699999988079071,0.699999988079071,Bunn My Cafe,PROPER
6163,1,53,2732,0.0,0.0,coffee,COMMON
6163,1,54,2267,0.0,0.0,coffee,COMMON
6163,1,55,2192,-0.20000000298023224,0.20000000298023224,Coffee,COMMON
6163,1,56,1637,0.20000000298023224,0.20000000298023224,water,COMMON
6163,1,57,1565,0.20000000298023224,0.20000000298023224,water,COMMON
6163,1,58,1503,0.4000000059604645,0.4000000059604645,water,COMMON
6163,1,59,5631,-0.4000000059604645,0.4000000059604645,rim,COMMON
6163,1,60,3238,0.5,0.5,brew temperature,COMMON
6163,1,61,1601,0.0,0.0,cup,COMMON
6163,1,62,2399,-0.10000000149011612,0.10000000149011612,brew temperature,COMMON
6163,1,63,4202,0.0,0.0,coffee,COMMON
6163,1,64,2673,0.0,0.0,coffee,COMMON
6163,1,65,1770,0.699999988079071,0.699999988079071,coffee,COMMON
6163,1,66,2481,-0.10000000149011612,0.10000000149011612,coffee,COMMON
6163,1,67,1882,0.20000000298023224,0.20000000298023224,coffee grounds,COMMON
6163,1,68,3476,-0.20000000298023224,0.20000000298023224,brewer,COMMON
6163,1,69,3683,-0.800000011920929,0.800000011920929,coffee,COMMON
6163,1,70,4023,-0.20000000298023224,0.20000000298023224,temperature,COMMON
6163,1,71,2921,0.0,0.0,temperature,COMMON
6163,1,72,2847,0.20000000298023224,0.20000000298023224,brew temperature,COMMON
6163,1,73,3049,0.0,0.0,brew temperature,COMMON
6163,1,74,3141,0.0,0.0,brew temperature,COMMON
6163,1,75,2460,0.30000001192092896,0.30000001192092896,brew temperature,COMMON
6163,1,76,2022,0.0,0.0,water,COMMON
6163,1,77,2047,0.0,0.0,water,COMMON
6163,1,78,5554,0.0,0.0,wall construction,COMMON
6163,1,79,3940,0.5,0.5,coffee brewing temperature,COMMON
6163,1,80,3802,0.0,0.0,brew temperature,COMMON
6163,1,81,4120,-0.10000000149011612,0.10000000149011612,temperature,COMMON
6163,1,82,5732,0.0,0.0,travel mug,COMMON
6163,1,83,3792,-0.30000001192092896,0.30000001192092896,water,COMMON
6163,1,84,4161,0.10000000149011612,0.10000000149011612,water,COMMON
6163,1,85,1760,0.10000000149011612,0.10000000149011612,Water,COMMON
6163,1,86,1742,0.20000000298023224,0.20000000298023224,water.,COMMON
6163,1,87,1913,0.5,0.5,water,COMMON
6163,1,88,1864,0.0,0.0,water,COMMON
6163,1,89,2095,-0.20000000298023224,0.20000000298023224,water,COMMON
6163,1,90,2341,0.0,0.0,water,COMMON
6163,1,91,2786,0.0,0.0,cup,COMMON
6163,1,92,1794,0.20000000298023224,0.20000000298023224,cup,COMMON
6163,1,93,2060,0.10000000149011612,0.10000000149011612,cup,COMMON
6163,1,94,2281,0.0,0.0,cup,COMMON
6163,1,95,2244,0.0,0.0,cup,COMMON
6163,1,96,2530,0.0,0.0,cup,COMMON
6163,1,97,5709,-0.10000000149011612,0.10000000149011612,coffee,COMMON
6163,1,98,6028,0.800000011920929,0.800000011920929,coffee,COMMON
6163,1,99,4174,0.0,0.0,cup,COMMON
6163,1,100,4216,0.0,0.0,cup,COMMON
6163,1,101,606,-0.699999988079071,0.699999988079071,ones,COMMON
6163,1,102,852,0.800000011920929,0.800000011920929,components,COMMON
6163,1,103,5770,0.10000000149011612,0.10000000149011612,coffee,COMMON
6163,1,104,5213,-0.5,0.5,brewing temperature,COMMON
6163,1,105,909,0.6000000238418579,0.6000000238418579,google,COMMON
6163,1,106,2653,-0.5,0.5,half,COMMON
6163,1,107,2660,-0.10000000149011612,0.10000000149011612,half,COMMON
6163,1,108,2767,-0.10000000149011612,0.10000000149011612,half,COMMON
6163,1,109,2774,-0.10000000149011612,0.10000000149011612,half,COMMON
6163,1,110,5373,-0.20000000298023224,0.20000000298023224,brewing,COMMON
6163,1,111,5496,0.0,0.0,brewing,COMMON
6163,1,112,899,0.30000001192092896,0.30000001192092896,net,COMMON
6163,1,113,1244,0.800000011920929,0.800000011920929,experiment,COMMON
6163,1,114,1527,0.0,0.0,brew head,COMMON
6163,1,115,1334,0.20000000298023224,0.20000000298023224,mercury,COMMON
6163,1,116,1294,0.20000000298023224,0.20000000298023224,hand,COMMON
6163,1,117,1683,0.0,0.0,measurements,COMMON
6163,1,118,5538,-0.4000000059604645,0.4000000059604645,cup,COMMON
6163,1,119,2961,0.0,0.0,time,COMMON
6163,1,120,3386,0.4000000059604645,0.4000000059604645,machines,COMMON
6163,1,121,3450,0.10000000149011612,0.10000000149011612,model,COMMON
6163,1,122,5352,-0.10000000149011612,0.10000000149011612,water,COMMON
6163,1,123,5470,0.10000000149011612,0.10000000149011612,water,COMMON
6163,1,124,2143,-0.10000000149011612,0.10000000149011612,thermometers,COMMON
6163,1,125,5457,-0.10000000149011612,0.10000000149011612,cup,COMMON
6163,1,126,5613,0.20000000298023224,0.20000000298023224,cup,COMMON
6163,1,127,3183,0.0,0.0,mystery,COMMON
6163,1,128,6265,-0.6000000238418579,0.6000000238418579,heating coffee,COMMON
6163,1,129,6311,-0.4000000059604645,0.4000000059604645,coffee,COMMON
6163,1,130,6382,-0.30000001192092896,0.30000001192092896,coffee,COMMON
6163,1,131,6439,-0.800000011920929,0.800000011920929,coffee,COMMON
6163,1,132,6503,-0.800000011920929,0.800000011920929,coffee,COMMON
6163,1,133,2166,-0.10000000149011612,0.10000000149011612,results,COMMON
6163,1,134,3373,-0.5,0.5,selection,COMMON
6163,1,135,2360,0.0,0.0,thing,COMMON
6163,1,136,4059,-0.10000000149011612,0.10000000149011612,thermometers,COMMON
6163,1,137,2757,0.0,0.0,amount,COMMON
6163,1,138,3282,0.0,0.0,reviews,COMMON
6163,1,139,3497,-0.4000000059604645,0.4000000059604645,reviewers,COMMON
6163,1,140,3849,0.0,0.0,some,COMMON
6163,1,141,6153,0.800000011920929,0.800000011920929,Keurigs,COMMON
6163,1,142,3420,-0.699999988079071,0.699999988079071,K-cups,COMMON
6163,1,143,3511,-0.4000000059604645,0.4000000059604645,commenters,COMMON
6163,1,144,3698,-0.30000001192092896,0.30000001192092896,office,COMMON
6163,1,145,4003,0.0,0.0,range,COMMON
6163,1,146,3924,0.30000001192092896,0.30000001192092896,range,COMMON
6163,1,147,1942,0.8999999761581421,0.8999999761581421,temperatures,COMMON
6163,1,148,6812,0.30000001192092896,0.30000001192092896,coffee brewers,COMMON
6163,1,149,2645,-0.4000000059604645,0.4000000059604645,milk,COMMON
6163,1,150,2621,0.0,0.0,course,COMMON
6163,1,151,1982,0.0,0.0,facts,COMMON
6163,1,152,6174,0.8999999761581421,0.8999999761581421,coffee,COMMON
6163,1,153,3353,0.10000000149011612,0.10000000149011612,something,COMMON
6163,1,154,963,0.0,0.0,dozens,COMMON
6163,1,155,5805,0.0,0.0,microwave,COMMON
6163,1,156,3588,-0.20000000298023224,0.20000000298023224,store,COMMON
6163,1,157,3989,0.0,0.0,bottom,COMMON
6163,1,158,4137,0.0,0.0,example,COMMON
6163,1,159,6795,0.10000000149011612,0.10000000149011612,K-cup,COMMON
6163,1,160,4625,0.5,0.5,coffee,COMMON
6163,1,161,6862,0.0,0.0,one,COMMON
6163,1,162,4393,0.0,0.0,coffee,COMMON
6163,1,163,5173,-0.8999999761581421,0.8999999761581421,purchasers,COMMON
6163,1,164,5685,-0.10000000149011612,0.10000000149011612,heat,COMMON
6163,1,165,5994,-0.699999988079071,0.699999988079071,work-arounds,COMMON
6163,1,166,3114,0.0,0.0,option,COMMON
6163,1,167,5875,-0.6000000238418579,0.6000000238418579,responder,COMMON
6163,1,168,4464,-0.10000000149011612,0.10000000149011612,temperatures,COMMON
6163,1,169,4832,-0.20000000298023224,0.20000000298023224,brewing temperature,COMMON
6163,1,170,5063,-0.10000000149011612,0.10000000149011612,temperature,COMMON
6163,1,171,5299,0.5,0.5,work-arounds,COMMON
6163,1,172,5272,-0.8999999761581421,0.8999999761581421,advocate,COMMON
6163,1,173,5676,0.0,0.0,area,COMMON
6163,1,174,5648,0.4000000059604645,0.4000000059604645,cooling,COMMON
6163,1,175,5754,0.10000000149011612,0.10000000149011612,lid,COMMON
6163,1,176,5925,0.20000000298023224,0.20000000298023224,convenience,COMMON
6163,1,177,6054,-0.20000000298023224,0.20000000298023224,trouble,COMMON
6163,1,178,6516,-0.4000000059604645,0.4000000059604645,time,COMMON
6163,1,179,2971,-0.5,0.5,K55,PROPER
6163,1,180,6287,0.0,0.0,microwave,COMMON
6163,1,181,6568,0.0,0.0,microwave,COMMON
6163,1,182,6664,-0.800000011920929,0.800000011920929,Keurig 2.0,PROPER
6163,1,183,3647,-0.4000000059604645,0.4000000059604645,K55,PROPER
6163,1,184,6136,0.10000000149011612,0.10000000149011612,espresso,COMMON
6163,1,185,4755,0.0,0.0,cup,COMMON
6163,1,186,3626,-0.5,0.5,refund,COMMON
6163,1,187,6109,0.10000000149011612,0.10000000149011612,filter drip,COMMON
6163,1,188,6129,0.10000000149011612,0.10000000149011612,press,COMMON
6163,1,189,6185,0.0,0.0,people,COMMON
6163,1,190,6365,0.0,0.0,compounds,COMMON
6163,1,191,6675,-0.4000000059604645,0.4000000059604645,model,COMMON
6163,1,192,5595,0.8999999761581421,0.8999999761581421,insulation,COMMON
6163,1,193,6197,0.0,0.0,rush,COMMON
6163,1,194,6336,-0.6000000238418579,0.6000000238418579,hundreds,COMMON
6163,1,195,6394,-0.4000000059604645,0.4000000059604645,electromagnetic radiation,COMMON
6163,1,196,4567,-0.6000000238418579,0.6000000238418579,one,COMMON
6163,1,197,4292,-0.10000000149011612,0.10000000149011612,half,COMMON
6163,1,198,4299,0.0,0.0,half,COMMON
6163,1,199,6903,0.0,0.0,results,COMMON
6163,1,200,4873,-0.20000000298023224,0.20000000298023224,machines,COMMON
6163,1,201,5405,-0.800000011920929,0.800000011920929,nobody,COMMON
6163,1,202,4983,-0.5,0.5,consideration,COMMON
6163,1,203,4282,0.0,0.0,amount,COMMON
6163,1,204,4352,0.4000000059604645,0.4000000059604645,flavor,COMMON
6163,1,205,4368,0.4000000059604645,0.4000000059604645,character,COMMON
6163,1,206,4525,-0.4000000059604645,0.4000000059604645,condition,COMMON
6163,1,207,4652,0.0,0.0,course,COMMON
6163,1,208,4865,-0.30000001192092896,0.30000001192092896,line,COMMON
6163,1,209,4935,-0.5,0.5,human scalding liability litigation,COMMON
6163,1,210,5083,0.0,0.0,enjoyment,COMMON
6163,1,211,5000,-0.30000001192092896,0.30000001192092896,mention,COMMON
6163,1,212,6122,0.0,0.0,French,PROPER
6163,1,213,6835,0.0,0.0,Cuisinart,PROPER
6163,1,214,5135,-0.20000000298023224,0.20000000298023224,comment chain,COMMON
6164,1,1,69,-0.20000000298023224,0.20000000298023224,Amazon,PROPER
6164,1,1,403,0.0,0.0,Amazon,PROPER
6164,1,2,392,-0.10000000149011612,0.10000000149011612,someone,COMMON
6164,1,3,115,-0.10000000149011612,0.10000000149011612,someone,COMMON
6164,1,4,96,-0.30000001192092896,0.30000001192092896,state,COMMON
6164,1,5,107,0.0,0.0,gift,COMMON
6164,1,6,480,0.5,0.5,accent,COMMON
6164,1,7,244,0.0,0.0,person,COMMON
6164,1,8,191,-0.800000011920929,0.800000011920929,issue,COMMON
6164,1,9,410,-0.6000000238418579,0.6000000238418579,thats,COMMON
6164,1,10,293,0.0,0.0,Walmart,PROPER
6164,1,11,361,0.0,0.0,advice,COMMON
6164,1,12,346,0.0,0.0,someone,COMMON
6164,1,13,328,0.0,0.0,store,COMMON
6164,1,14,501,0.0,0.0,english,PROPER
6165,1,1,38,0.20000000298023224,0.20000000298023224,life,COMMON
6165,1,2,125,0.20000000298023224,0.20000000298023224,tea,COMMON
6165,1,2,182,0.8999999761581421,0.8999999761581421,tea,COMMON
6165,1,3,80,0.8999999761581421,0.8999999761581421,instructions,COMMON
6165,1,4,144,0.800000011920929,0.800000011920929,Quality,COMMON
6165,1,5,135,0.0,0.0,coffee,COMMON
6165,1,6,216,-0.20000000298023224,0.20000000298023224,coffee,COMMON
6165,1,7,155,0.800000011920929,0.800000011920929,brew,COMMON
6165,1,8,164,0.800000011920929,0.800000011920929,hot chocolate,COMMON
6165,1,9,97,0.10000000149011612,0.10000000149011612,family,COMMON
6165,1,10,116,0.10000000149011612,0.10000000149011612,coco,COMMON
6165,1,11,68,0.8999999761581421,0.8999999761581421,Easy,PROPER
6165,1,12,314,0.0,0.0,friend,COMMON
6165,1,13,301,0.8999999761581421,0.8999999761581421,product,COMMON
6165,1,14,349,0.0,0.0,one,COMMON
6165,1,15,368,0.10000000149011612,0.10000000149011612,gift,COMMON
6165,1,16,380,0.0,0.0,sister,COMMON
6165,1,17,245,0.8999999761581421,0.8999999761581421,quality,COMMON
6166,1,1,3,0.0,0.0,order,COMMON
6166,1,2,28,0.5,0.5,coffee,COMMON
6166,1,3,73,0.10000000149011612,0.10000000149011612,holder,COMMON
6166,1,4,55,0.0,0.0,filter,COMMON
6166,1,5,96,0.0,0.0,friends,COMMON
6166,1,6,250,-0.20000000298023224,0.20000000298023224,exchange,COMMON
6166,1,7,188,-0.699999988079071,0.699999988079071,expense,COMMON
6166,1,8,235,-0.20000000298023224,0.20000000298023224,credit,COMMON
6167,1,1,14,0.0,0.0,product,COMMON
6167,1,2,41,0.6000000238418579,0.6000000238418579,products,COMMON
6167,1,3,91,-0.699999988079071,0.699999988079071,frame,COMMON
6167,1,4,34,0.5,0.5,Keurig,PROPER
6167,1,5,122,-0.8999999761581421,0.8999999761581421,unit,COMMON
6167,1,6,222,0.10000000149011612,0.10000000149011612,product,COMMON
6168,1,1,37,0.10000000149011612,0.10000000149011612,daughter,COMMON
6168,1,2,25,0.10000000149011612,0.10000000149011612,gift,COMMON
6168,1,3,112,0.0,0.0,types,COMMON
6168,1,4,122,0.0,0.0,sizes,COMMON
6168,1,5,95,0.0,0.0,coffee brewers,COMMON
6168,1,6,170,0.0,0.0,one,COMMON
6168,1,7,88,0.0,0.0,Keurig,PROPER
6168,1,8,264,0.0,0.0,work,COMMON
6168,1,9,272,0.0,0.0,china,COMMON
6168,1,10,205,0.0,0.0,models,COMMON
6169,1,1,44,-0.8999999761581421,0.8999999761581421,SUCKS,COMMON
6169,1,2,38,-0.800000011920929,0.800000011920929,word,COMMON
6169,1,3,99,0.5,0.5,coffee,COMMON
6169,1,4,92,0.699999988079071,0.699999988079071,cup,COMMON
6169,1,5,387,-0.10000000149011612,0.10000000149011612,reviews,COMMON
6169,1,6,185,0.5,0.5,cup,COMMON
6169,1,7,192,0.20000000298023224,0.20000000298023224,coffee,COMMON
6169,1,8,229,0.0,0.0,money,COMMON
6169,1,9,253,-0.8999999761581421,0.8999999761581421,coffee maker,COMMON
6169,1,10,162,-0.10000000149011612,0.10000000149011612,times,COMMON
6169,1,11,370,-0.10000000149011612,0.10000000149011612,attention,COMMON
6169,1,12,405,-0.4000000059604645,0.4000000059604645,customers,COMMON
6169,1,13,440,-0.4000000059604645,0.4000000059604645,complaints,COMMON
6169,1,14,489,-0.5,0.5,MONEY,COMMON
6169,1,15,455,-0.6000000238418579,0.6000000238418579,recommendation,COMMON
6169,1,16,324,0.0,0.0,coffee maker,COMMON
6169,1,17,341,0.0,0.0,addition,COMMON
6169,1,18,503,-0.800000011920929,0.800000011920929,Keruig,PROPER
6170,1,1,58,0.0,0.0,mom,COMMON
6170,1,1,691,0.8999999761581421,0.8999999761581421,mom,COMMON
6170,1,2,6,0.8999999761581421,0.8999999761581421,price,COMMON
6170,1,3,288,0.5,0.5,shape,COMMON
6170,1,4,17,-0.30000001192092896,0.30000001192092896,husband,COMMON
6170,1,5,44,-0.30000001192092896,0.30000001192092896,coffee,COMMON
6170,1,6,114,-0.30000001192092896,0.30000001192092896,one,COMMON
6170,1,7,133,0.10000000149011612,0.10000000149011612,touch screen models,COMMON
6170,1,8,324,0.8999999761581421,0.8999999761581421,model,COMMON
6170,1,9,232,0.8999999761581421,0.8999999761581421,price point,COMMON
6170,1,10,353,0.0,0.0,screen,COMMON
6170,1,11,74,-0.10000000149011612,0.10000000149011612,Keurig,PROPER
6170,1,12,298,0.800000011920929,0.800000011920929,size,COMMON
6170,1,13,720,0.0,0.0,all,COMMON
6170,1,14,457,-0.10000000149011612,0.10000000149011612,sizes,COMMON
6170,1,15,309,0.0,0.0,brothers,COMMON
6170,1,16,364,0.6000000238418579,0.6000000238418579,plastic,COMMON
6170,1,17,426,0.4000000059604645,0.4000000059604645,label maker,COMMON
6170,1,18,472,0.10000000149011612,0.10000000149011612,ounce measurements,COMMON
6170,1,19,642,0.10000000149011612,0.10000000149011612,models,COMMON
6170,1,20,619,-0.10000000149011612,0.10000000149011612,bonus,COMMON
6170,1,21,669,0.0,0.0,cup requirements,COMMON
6170,1,22,731,-0.20000000298023224,0.20000000298023224,pods,COMMON
6170,1,23,768,0.10000000149011612,0.10000000149011612,device,COMMON
6170,1,24,778,0.10000000149011612,0.10000000149011612,home,COMMON
6170,1,25,582,0.0,0.0,95%,COMMON
6173,1,1,32,0.6000000238418579,0.6000000238418579,purchase,COMMON
6175,1,1,0,0.4000000059604645,0.4000000059604645,Works,COMMON
6177,1,1,6,0.8999999761581421,0.8999999761581421,things,COMMON
6178,1,1,15,0.8999999761581421,0.8999999761581421,shape,COMMON
6179,1,1,17,0.800000011920929,0.800000011920929,dad,COMMON
6180,1,1,19,0.0,0.0,Keurig,PROPER
6180,1,1,121,0.6000000238418579,0.6000000238418579,Keurig,PROPER
6180,1,2,38,0.0,0.0,model,COMMON
6180,1,3,138,-0.10000000149011612,0.10000000149011612,model,COMMON
6180,1,4,204,0.8999999761581421,0.8999999761581421,features,COMMON
6180,1,5,148,0.10000000149011612,0.10000000149011612,auto-shutoff,COMMON
6181,1,1,6,0.8999999761581421,0.8999999761581421,product,COMMON
6181,1,2,36,0.0,0.0,price,COMMON
6181,1,3,52,0.0,0.0,more,COMMON
6181,1,4,21,0.8999999761581421,0.8999999761581421,Keurig,PROPER
6182,1,1,0,-0.6000000238418579,0.6000000238418579,Didnt,PROPER
6182,1,2,29,-0.10000000149011612,0.10000000149011612,keurig,COMMON
6183,1,1,0,0.8999999761581421,0.8999999761581421,Works,COMMON
6184,1,1,111,0.0,0.0,size cups,COMMON
6184,1,2,29,-0.20000000298023224,0.20000000298023224,lot,COMMON
6184,1,3,69,0.30000001192092896,0.30000001192092896,fact,COMMON
6184,1,4,36,-0.10000000149011612,0.10000000149011612,counter space,COMMON
6185,1,1,38,-0.10000000149011612,0.10000000149011612,red,COMMON
6185,1,2,50,-0.10000000149011612,0.10000000149011612,sale,COMMON
6186,1,1,6,0.8999999761581421,0.8999999761581421,price,COMMON
6186,1,2,13,0.0,0.0,Works,COMMON
6186,1,3,39,0.20000000298023224,0.20000000298023224,bonus set,COMMON
6186,1,4,63,0.10000000149011612,0.10000000149011612,filters,COMMON
6186,1,5,54,0.0,0.0,cups,COMMON
6187,1,1,58,0.10000000149011612,0.10000000149011612,one,COMMON
6187,1,2,10,0.8999999761581421,0.8999999761581421,Keurig,PROPER
6187,1,3,69,0.0,0.0,house,COMMON
6187,1,4,32,0.8999999761581421,0.8999999761581421,coffee,COMMON
6187,1,5,87,0.30000001192092896,0.30000001192092896,coffee,COMMON
6187,1,6,124,-0.699999988079071,0.699999988079071,pot,COMMON
6187,1,7,141,0.0,0.0,person,COMMON
6188,1,1,57,0.800000011920929,0.800000011920929,cup,COMMON
6189,1,1,0,0.8999999761581421,0.8999999761581421,Wife,COMMON
6189,1,2,40,0.20000000298023224,0.20000000298023224,anything,COMMON
6189,1,3,54,0.6000000238418579,0.6000000238418579,Works,COMMON
6189,1,4,85,0.8999999761581421,0.8999999761581421,easiness,COMMON
6189,1,5,101,0.8999999761581421,0.8999999761581421,selections,COMMON
6190,1,1,81,0.0,0.0,warranty,COMMON
6191,1,1,5,-0.8999999761581421,0.8999999761581421,machine,COMMON
6191,1,1,24,-0.8999999761581421,0.8999999761581421,disappointment,COMMON
6191,1,2,61,0.0,0.0,element,COMMON
6191,1,3,45,-0.30000001192092896,0.30000001192092896,bottom,COMMON
6191,1,4,254,-0.699999988079071,0.699999988079071,element,COMMON
6191,1,5,179,-0.8999999761581421,0.8999999761581421,machine,COMMON
6191,1,6,114,0.0,0.0,bottom,COMMON
6191,1,7,415,-0.6000000238418579,0.6000000238418579,return policy,COMMON
6191,1,8,222,-0.10000000149011612,0.10000000149011612,coffee cup,COMMON
6191,1,9,140,-0.800000011920929,0.800000011920929,material,COMMON
6191,1,10,102,0.0,0.0,hole,COMMON
6191,1,11,277,-0.699999988079071,0.699999988079071,K-cup,COMMON
6191,1,12,206,-0.699999988079071,0.699999988079071,liquid,COMMON
6191,1,13,165,-0.8999999761581421,0.8999999761581421,quality,COMMON
6191,1,14,128,-0.10000000149011612,0.10000000149011612,K-Cup,PROPER
6191,1,15,329,-0.5,0.5,drain,COMMON
6191,1,16,408,-0.10000000149011612,0.10000000149011612,Amazon,PROPER
6192,1,1,10,0.8999999761581421,0.8999999761581421,cup,COMMON
6192,1,2,17,0.8999999761581421,0.8999999761581421,coffee,COMMON
6192,1,3,78,0.0,0.0,charcoal filter,COMMON
6192,1,4,166,0.10000000149011612,0.10000000149011612,scale,COMMON
6192,1,5,148,0.30000001192092896,0.30000001192092896,water,COMMON
6192,1,6,105,0.10000000149011612,0.10000000149011612,reservoir,COMMON
6192,1,7,187,0.0,0.0,scale,COMMON
6192,1,8,237,-0.6000000238418579,0.6000000238418579,line,COMMON
6192,1,9,263,0.10000000149011612,0.10000000149011612,plaque,COMMON
6192,1,10,276,0.0,0.0,artery,COMMON
6192,1,11,208,-0.5,0.5,liquid,COMMON
6193,1,1,49,0.0,0.0,time,COMMON
6193,1,2,85,0.0,0.0,water,COMMON
6194,1,1,38,0.0,0.0,cup size settings,COMMON
6194,1,2,25,0.0,0.0,Keurig,PROPER
6194,1,3,66,0.0,0.0,buttons,COMMON
6194,1,4,89,-0.5,0.5,mug cup setting,COMMON
6194,1,5,158,-0.8999999761581421,0.8999999761581421,settings,COMMON
6194,1,6,127,-0.4000000059604645,0.4000000059604645,coffee mug,COMMON
6194,1,7,201,-0.10000000149011612,0.10000000149011612,water,COMMON
6194,1,8,273,-0.10000000149011612,0.10000000149011612,mug,COMMON
6194,1,9,191,-0.6000000238418579,0.6000000238418579,amount,COMMON
6194,1,10,145,-0.30000001192092896,0.30000001192092896,go,COMMON
6194,1,11,323,-0.30000001192092896,0.30000001192092896,water,COMMON
6194,1,12,233,-0.800000011920929,0.800000011920929,sense,COMMON
6194,1,13,409,-0.4000000059604645,0.4000000059604645,K-cup,COMMON
6194,1,14,289,-0.20000000298023224,0.20000000298023224,times,COMMON
6195,1,1,21,0.8999999761581421,0.8999999761581421,love,COMMON
6195,1,2,9,0.8999999761581421,0.8999999761581421,Works,COMMON
6195,1,3,46,0.20000000298023224,0.20000000298023224,cup,COMMON
6195,1,4,70,0.10000000149011612,0.10000000149011612,regular,COMMON
6195,1,5,111,0.10000000149011612,0.10000000149011612,decaf,COMMON
6195,1,6,104,-0.10000000149011612,0.10000000149011612,cup,COMMON
6195,1,7,163,0.0,0.0,pot,COMMON
6195,1,8,192,0.10000000149011612,0.10000000149011612,k-cup,COMMON
6195,1,9,207,0.8999999761581421,0.8999999761581421,filter,COMMON
6196,1,1,0,0.4000000059604645,0.4000000059604645,hubby,COMMON
6196,1,2,30,0.10000000149011612,0.10000000149011612,birthday,COMMON
6196,1,3,138,-0.699999988079071,0.699999988079071,Keurig,PROPER
6196,1,4,113,-0.5,0.5,friend,COMMON
6196,1,5,70,0.699999988079071,0.699999988079071,coffee,COMMON
6196,1,6,230,0.6000000238418579,0.6000000238418579,pods,COMMON
6196,1,7,243,0.8999999761581421,0.8999999761581421,problems,COMMON
6196,1,8,263,0.0,0.0,ones,COMMON
6196,1,9,289,0.0,0.0,version,COMMON
6197,1,1,19,-0.20000000298023224,0.20000000298023224,Keurig K55,PROPER
6197,1,2,139,-0.10000000149011612,0.10000000149011612,mom,COMMON
6197,1,3,80,0.0,0.0,reason,COMMON
6197,1,4,151,-0.30000001192092896,0.30000001192092896,dementia,COMMON
6197,1,5,222,-0.10000000149011612,0.10000000149011612,model,COMMON
6197,1,6,307,0.0,0.0,size,COMMON
6197,1,7,278,0.0,0.0,times,COMMON
6197,1,8,355,-0.5,0.5,nothing,COMMON
